Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
6244.9,January-1992,2775.7,villa,residential,Outskirts,trapezoid,5,56393,5,0.6592072399714198,1985,0,highway,31,2,8,NA,Yes, No
12154.1,March-1973,10053.1,flat,residential,Outskirts,irregular,2,74204,7,0.30911052025865315,1965,0,highway,72,2,8,NA,No,NA
6031.8,September-1982,4674.5,villa,residential,Border,trapezoid,1,35764,3,0.8072392174220333,1981,0,highway,48,5,3,NA,Yes, No
20677.2,April-1998,8379.0,duplex,commercial,Border,irregular,2,31710,1,0.6647160685946756,1991,0,street,37,2,2,NA,Yes,NA
12215.9,November-1977,6914.2,flat,residential,Border,irregular,5,38480,5,0.11825541430784758,1964,1972,street,8,5,4,NA,Yes,NA
5688.0,May-1987,5539.6,villa,residential,Center,irregular,5,22411,7,0.5439662980093819,1979,0,street,94,1,7,NA,Yes, No
12458.1,September-1990,10244.1,flat,residential,Outskirts,irregular,2,61630,5,0.5613704117775645,1978,1986,highway,96,5,6,NA,No,NA
11842.4,March-1979,1546.2,duplex,residential,Outskirts,irregular,5,64954,1,0.5140864835803066,1978,0,highway,20,4,3,NA,Yes,NA
13393.0,November-1994,6404.4,duplex,residential,Center,trapezoid,2,13833,7,0.7435095763372856,1980,1989,street,87,4,1,NA,Yes,NA
5663.4,February-1971,2417.8,villa,residential,Center,trapezoid,3,9111,2,0.8795517763481683,1961,1971,street,92,4,7,NA,Yes,Yes
15290.4,December-2001,8103.0,open land,industrial,Border,rectangle,1,33590,4,0.982370332156673,1983,0,street,25,1,1,F,NA,NA
11583.8,March-1982,1851.7,flat,residential,Outskirts,rectangle,4,72431,2,0.018157611869036527,1973,0,highway,73,1,6,NA,No,NA
11390.8,October-1972,6387.3,flat,commercial,Outskirts,irregular,1,54933,8,0.11352659873751214,1969,0,highway,78,4,4,NA,Yes,NA
13212.8,June-2003,1183.5,open land,residential,Border,trapezoid,3,32944,5,0.9447034105025104,1992,0,highway,33,1,1,C,NA,NA
19552.4,April-1978,7207.5,duplex,commercial,Border,irregular,5,33960,4,0.204081343921361,1965,1974,highway,39,4,1,NA,Yes,NA
13678.1,July-1991,5759.3,duplex,commercial,Center,trapezoid,2,24600,7,0.43596083907370764,1981,1991,street,76,2,6,NA,Yes,NA
13607.7,December-1998,6470.7,flat,residential,Center,irregular,3,4790,4,0.4340655094976974,1995,0,alley,45,3,6,NA,Yes,NA
12125.7,November-1973,5473.5,flat,commercial,Center,rectangle,3,16909,7,0.5248350184526485,1963,1971,street,75,5,3,NA,No,NA
12959.7,March-1991,3570.0,flat,residential,Center,trapezoid,5,11457,1,0.6851318080558566,1988,0,alley,90,1,7,NA,No,NA
22226.6,April-1999,8611.8,open land,residential,Border,irregular,5,29738,3,0.47066649068431177,1985,0,highway,45,4,4,F,NA,NA
14482.2,November-1992,8344.7,duplex,commercial,Border,trapezoid,2,31967,2,0.07157081999466175,1989,0,street,19,2,8,NA,Yes,NA
14101.1,January-1986,8050.1,flat,residential,Center,trapezoid,5,8896,4,0.2715191079280014,1983,0,alley,50,2,10,NA,No,NA
13630.1,September-2006,5925.0,duplex,commercial,Border,trapezoid,3,28154,7,0.12311243484618117,1998,0,highway,22,3,1,NA,Yes,NA
12717.6,February-1998,7804.3,flat,residential,Border,rectangle,5,33604,10,0.5605679636970952,1980,1990,street,83,2,5,NA,No,NA
12785.4,October-1975,7790.3,flat,residential,Center,rectangle,3,19157,4,0.18942181473030362,1956,1965,street,64,1,6,NA,No,NA
20258.0,April-1977,6437.8,duplex,residential,Center,irregular,4,9298,9,0.41721662555634875,1968,0,alley,41,4,8,NA,No,NA
13743.9,December-2004,8504.6,flat,residential,Border,trapezoid,2,20029,7,0.8067862768667382,1988,1999,street,53,5,5,NA,Yes,NA
21341.8,April-2009,3559.4,open land,residential,Outskirts,irregular,3,52830,1,0.14347689528772267,2008,0,highway,83,3,3,F,NA,NA
13160.9,August-2003,9842.8,flat,residential,Border,trapezoid,5,32635,8,0.3510627077069799,1986,1996,street,41,2,1,NA,No,NA
13402.9,February-1999,5876.9,duplex,residential,Border,rectangle,5,35794,3,0.17407456079806682,1999,0,highway,98,2,3,NA,Yes,NA
13385.1,June-1982,6668.7,flat,commercial,Center,irregular,3,15302,7,0.18862290269600412,1974,0,alley,19,1,9,NA,Yes,NA
21751.1,April-1973,4715.1,open land,industrial,Border,rectangle,2,28512,7,0.3418904966416584,1963,0,highway,30,5,10,F,NA,NA
14206.0,August-2000,7956.2,duplex,commercial,Center,trapezoid,2,2648,6,0.9505397801983828,1988,1997,street,43,2,7,NA,No,NA
14913.6,August-1985,9293.4,open land,industrial,Border,irregular,2,25468,8,0.1361825821348972,1985,0,highway,1,2,9,F,NA,NA
5032.9,September-2007,2602.6,villa,residential,Border,irregular,3,31129,7,0.4009182050291745,2005,0,highway,92,1,4,NA,Yes, No
5481.3,June-1989,2965.0,villa,residential,Border,trapezoid,1,20290,10,0.49062126449222765,1980,0,street,54,4,3,NA,Yes,Yes
14477.6,June-2005,9503.1,duplex,residential,Outskirts,rectangle,2,69856,5,0.9225213449147065,1992,2001,highway,11,1,3,NA,No,NA
7517.8,March-2004,10884.4,villa,residential,Outskirts,trapezoid,3,57539,10,0.08017310264535105,1988,1998,highway,55,4,3,NA,Yes,Yes
14027.3,August-1982,1555.8,open land,residential,Border,rectangle,3,21535,3,0.5679419504848343,1964,0,street,44,2,8,F,NA,NA
12635.9,September-1979,6762.7,flat,residential,Outskirts,trapezoid,2,51569,6,0.825878586778903,1976,0,highway,67,1,5,NA,Yes,NA
5120.3,January-1974,9314.3,villa,residential,Border,irregular,4,20900,9,0.5881857285372837,1957,1967,street,85,3,2,NA,Yes,Yes
13279.0,August-1986,10480.1,flat,commercial,Outskirts,irregular,5,70575,7,0.7173924294375533,1983,0,highway,12,4,8,NA,No,NA
12692.6,July-1978,4711.3,duplex,commercial,Outskirts,rectangle,2,78317,3,0.8611704197081235,1959,1968,highway,43,5,4,NA,No,NA
13675.8,July-1993,10144.3,duplex,residential,Border,trapezoid,1,26594,5,0.16451668727294566,1993,0,highway,63,2,4,NA,No,NA
12878.5,October-2005,4650.9,flat,commercial,Outskirts,trapezoid,1,58494,6,0.39950990641275075,1996,0,highway,1,2,3,NA,No,NA
14265.4,May-2007,6600.7,flat,commercial,Center,rectangle,5,17801,4,0.023850742000413705,2001,0,alley,85,3,3,NA,Yes,NA
12620.5,September-1972,2764.5,duplex,commercial,Border,trapezoid,5,39672,5,0.5673792200367597,1961,1972,highway,29,3,8,NA,Yes,NA
14849.0,January-2004,7294.6,open land,industrial,Border,trapezoid,5,30295,5,0.368263878900835,2004,0,highway,61,4,10,C,NA,NA
12130.9,February-1973,2274.6,open land,industrial,Border,irregular,1,35110,3,0.902061162572627,1971,0,highway,13,4,4,C,NA,NA
7079.0,November-1997,10235.3,villa,residential,Outskirts,irregular,1,69339,3,0.6342414243916276,1992,0,highway,53,4,6,NA,Yes, No
11413.4,March-1972,2440.3,duplex,residential,Outskirts,irregular,4,66039,8,0.6340137149580869,1972,0,highway,36,3,8,NA,No,NA
13050.9,February-1986,5721.9,flat,commercial,Center,irregular,3,2051,10,0.6419180903711348,1970,1979,alley,2,1,7,NA,Yes,NA
11975.9,July-2001,3488.8,flat,commercial,Outskirts,irregular,4,71425,9,0.2137172034763699,1996,0,highway,59,3,10,NA,No,NA
14083.3,November-1977,1798.0,open land,residential,Outskirts,rectangle,1,71368,2,0.6978203112288569,1963,0,highway,38,3,5,F,NA,NA
14666.3,February-1994,7607.5,open land,industrial,Center,irregular,2,6626,10,0.6488144430405776,1983,0,street,14,4,3,F,NA,NA
6731.2,March-1999,3868.7,villa,residential,Center,rectangle,4,19393,4,0.7168498931834056,1981,1990,street,73,5,3,NA,Yes,Yes
13028.1,May-1974,11350.1,duplex,residential,Border,irregular,1,31686,7,0.8480913489461713,1959,1970,highway,12,2,1,NA,Yes,NA
14164.1,December-1985,9890.3,duplex,commercial,Center,irregular,2,9870,4,0.7276493917251557,1972,1980,alley,17,1,3,NA,Yes,NA
13312.9,February-1988,8445.9,flat,commercial,Border,trapezoid,4,23240,4,0.4129491771522785,1987,0,street,86,5,6,NA,Yes,NA
14786.3,September-1998,4239.7,open land,commercial,Border,rectangle,5,34141,9,0.980373602771237,1979,0,highway,52,4,5,F,NA,NA
13150.0,May-1985,2765.7,open land,residential,Outskirts,irregular,3,69395,3,0.9922146383446677,1979,0,highway,35,4,8,C,NA,NA
21678.4,April-1998,7700.1,open land,commercial,Border,trapezoid,3,38267,6,0.2748290599600426,1991,0,street,67,5,3,C,NA,NA
15329.7,August-1986,9060.9,open land,commercial,Center,irregular,3,7700,3,0.3885729794475633,1979,0,alley,90,5,5,F,NA,NA
12172.9,September-1985,2578.5,flat,commercial,Outskirts,rectangle,3,78582,7,0.22513928909114955,1976,0,highway,58,3,9,NA,No,NA
12486.7,September-2002,2815.4,open land,industrial,Outskirts,irregular,5,73934,5,0.12876551398156333,2002,0,highway,70,2,2,C,NA,NA
11223.4,August-1973,3122.4,duplex,commercial,Border,irregular,3,35992,10,0.6518628455207794,1959,1969,street,44,5,2,NA,Yes,NA
11506.2,August-1982,2966.4,flat,commercial,Border,irregular,2,20147,9,0.6996051794733925,1980,0,highway,8,4,4,NA,Yes,NA
13940.5,February-1986,7078.1,open land,residential,Center,irregular,1,8525,9,0.6276618778755543,1986,0,street,26,1,6,C,NA,NA
12843.2,August-1992,5114.8,duplex,residential,Border,rectangle,5,25016,6,0.901149684234488,1976,1985,highway,92,2,9,NA,No,NA
5953.0,September-1975,6972.8,villa,residential,Outskirts,irregular,4,71742,1,0.3631614905291429,1957,1968,highway,9,5,4,NA,Yes,Yes
12313.4,May-1982,4556.9,flat,commercial,Center,rectangle,5,2352,4,0.5496661060580489,1969,1979,street,76,2,6,NA,No,NA
15471.3,March-2002,11751.2,open land,industrial,Center,irregular,5,9947,3,0.8600097878157547,1998,0,alley,82,1,8,C,NA,NA
14392.7,February-2004,7851.6,open land,industrial,Border,trapezoid,5,38033,1,0.043170247478757195,1985,0,street,91,2,8,C,NA,NA
6562.2,October-1993,2453.9,villa,residential,Center,rectangle,2,3940,4,0.01980221916672209,1982,1992,street,81,5,9,NA,Yes,Yes
14783.1,September-1993,7836.9,open land,residential,Border,trapezoid,4,40072,10,0.3717661304467411,1975,0,street,70,5,2,F,NA,NA
22235.1,April-2001,6226.1,open land,commercial,Outskirts,trapezoid,4,53866,6,0.4362226177238743,1994,0,highway,17,2,9,C,NA,NA
13779.0,February-1975,9614.5,flat,commercial,Center,rectangle,2,16877,3,0.07683750105813247,1956,1966,alley,65,3,2,NA,Yes,NA
5173.9,August-2005,4613.2,villa,residential,Border,irregular,4,25552,9,0.7295521206825862,1989,2000,street,83,3,1,NA,Yes,Yes
13715.3,January-1996,7356.5,duplex,commercial,Center,rectangle,5,3443,4,0.006564126036420648,1980,1989,street,28,5,1,NA,No,NA
12585.0,June-1977,6351.4,duplex,residential,Center,irregular,2,22196,8,0.07764672721953936,1967,1975,street,37,4,8,NA,No,NA
13505.0,August-1988,6164.2,flat,commercial,Center,trapezoid,1,20071,9,0.07394789951547343,1978,1989,street,0,3,4,NA,Yes,NA
4831.8,July-1976,1258.1,villa,residential,Outskirts,trapezoid,2,74919,7,0.1017459422403525,1959,1970,highway,84,3,5,NA,Yes,Yes
12190.5,August-1981,2745.9,duplex,commercial,Border,rectangle,5,40288,7,0.7107533637098206,1980,0,street,69,2,6,NA,No,NA
7791.8,March-2006,6204.6,villa,residential,Center,rectangle,4,18778,7,0.2348447623012352,2000,0,street,93,4,10,NA,Yes,Yes
13431.2,August-1996,5493.9,duplex,commercial,Outskirts,trapezoid,2,56581,1,0.6209177304873941,1977,1987,highway,99,1,9,NA,Yes,NA
11943.5,November-2005,2429.8,flat,residential,Border,irregular,1,24165,10,0.6025263141004241,1999,0,highway,16,1,10,NA,No,NA
12650.9,March-1972,8472.3,flat,commercial,Outskirts,trapezoid,1,51961,10,0.9500353331808415,1972,0,highway,38,1,2,NA,Yes,NA
14178.7,November-2005,9512.7,duplex,residential,Outskirts,trapezoid,5,78260,8,0.7253077471447684,2004,0,highway,87,1,7,NA,No,NA
12573.7,January-1983,6094.7,duplex,commercial,Border,irregular,3,25311,9,0.19558773146309272,1975,0,highway,49,1,10,NA,Yes,NA
13852.2,January-1976,7668.2,duplex,residential,Center,trapezoid,3,7403,7,0.1191480201393127,1973,0,street,65,5,8,NA,Yes,NA
7535.9,December-1978,11839.7,villa,residential,Center,rectangle,4,3102,9,0.9138616629175051,1972,0,alley,98,4,2,NA,Yes, No
15107.0,October-1994,10111.4,open land,commercial,Outskirts,irregular,4,63855,10,0.5761990807849029,1989,0,highway,23,5,2,F,NA,NA
14875.8,April-1989,6293.6,villa,residential,Center,rectangle,5,9851,2,0.7458516547980201,1974,1982,alley,28,1,3,NA,Yes,Yes
5888.5,June-1995,1867.1,villa,residential,Border,rectangle,3,27685,9,0.23381755581118002,1986,0,highway,41,1,6,NA,Yes,Yes
14111.3,March-1986,6959.9,open land,residential,Border,rectangle,4,29781,10,0.9795771690938796,1978,0,street,32,4,3,C,NA,NA
14529.9,April-1999,7174.9,villa,residential,Center,irregular,5,6964,9,0.8022621457675303,1988,1997,alley,4,5,2,NA,Yes,Yes
15646.9,May-1977,11347.4,open land,residential,Border,trapezoid,4,34011,5,0.3282682124413736,1975,0,street,80,1,9,F,NA,NA
12779.2,January-2001,3429.2,flat,residential,Center,trapezoid,1,21473,1,0.02876900913557745,1992,0,street,40,4,2,NA,No,NA
12279.6,August-1992,5502.5,duplex,residential,Outskirts,irregular,5,55539,3,0.07981685521525017,1973,1983,highway,54,5,7,NA,No,NA
5715.1,October-1981,5939.8,villa,residential,Outskirts,rectangle,3,61989,9,0.5694653672273908,1969,1978,highway,91,4,3,NA,Yes, No
15002.2,August-1992,10861.3,open land,industrial,Border,trapezoid,4,34588,9,0.6962030250789143,1980,0,highway,95,1,4,F,NA,NA
14475.4,November-2002,8939.4,duplex,commercial,Border,rectangle,3,25767,9,0.7861358203859924,1987,1996,street,21,5,9,NA,No,NA
13165.3,July-1988,8831.5,flat,commercial,Border,irregular,2,34939,1,0.6071977896774433,1969,1977,highway,43,4,9,NA,Yes,NA
14098.6,March-1976,9922.8,duplex,residential,Center,trapezoid,1,20394,1,0.47069773411311855,1967,0,street,4,3,3,NA,No,NA
10111.4,February-1971,1047.0,flat,commercial,Outskirts,irregular,4,74642,7,0.14221707630631064,1966,0,highway,80,5,5,NA,No,NA
14706.6,August-1997,10050.3,open land,industrial,Outskirts,trapezoid,4,68277,4,0.8093296002660758,1983,0,highway,48,5,2,C,NA,NA
6398.9,March-1993,3818.1,villa,residential,Outskirts,trapezoid,1,70632,2,0.956241139223964,1988,0,highway,65,4,4,NA,Yes,Yes
7443.9,December-2007,7667.0,villa,residential,Outskirts,rectangle,3,55504,9,0.16146932406513292,2002,0,highway,32,3,5,NA,Yes, No
13489.5,September-1984,9151.6,flat,residential,Outskirts,rectangle,4,52267,4,0.48680011713129034,1970,1980,highway,91,2,9,NA,Yes,NA
13550.9,November-2004,6967.5,duplex,residential,Border,trapezoid,2,32075,6,0.05972802881943673,1992,2000,highway,47,2,1,NA,Yes,NA
16508.0,October-2000,8250.4,open land,industrial,Center,trapezoid,3,16998,2,0.1738565673963951,1993,0,street,14,5,8,F,NA,NA
6315.7,January-2005,6716.1,villa,residential,Outskirts,irregular,3,57670,9,0.3903786829139243,1996,0,highway,27,3,3,NA,Yes,Yes
14309.0,July-1983,11668.8,flat,commercial,Center,trapezoid,4,3183,4,0.6383347302683534,1975,0,alley,81,2,3,NA,Yes,NA
14520.4,December-2004,5795.4,duplex,commercial,Center,rectangle,2,5808,7,0.9481905122417266,1998,0,street,70,4,8,NA,Yes,NA
6866.6,July-2008,3225.6,villa,residential,Center,irregular,4,13677,10,0.2563048875885646,2006,0,alley,38,1,8,NA,Yes,Yes
14828.5,February-1993,10536.5,flat,residential,Center,rectangle,4,10488,8,0.14645017383970516,1974,1984,street,33,4,10,NA,Yes,NA
7215.8,September-2006,5803.8,villa,residential,Outskirts,trapezoid,3,55846,3,0.1288071878215591,1997,0,highway,73,1,10,NA,Yes,Yes
12554.2,September-1978,1625.3,flat,commercial,Center,trapezoid,3,9732,7,0.3674822805233815,1975,0,alley,12,2,2,NA,Yes,NA
8048.4,June-2008,11203.4,villa,residential,Outskirts,trapezoid,1,53903,3,0.18017256615884514,2000,0,highway,94,3,9,NA,Yes, No
15710.0,June-2001,11524.3,duplex,commercial,Outskirts,rectangle,1,78282,5,0.42780061228333,1998,0,highway,40,4,9,NA,Yes,NA
10890.8,June-1992,1384.4,flat,commercial,Outskirts,irregular,1,64864,9,0.41259538911705973,1973,1984,highway,99,1,7,NA,Yes,NA
12800.2,August-2003,6734.5,flat,commercial,Border,trapezoid,3,39579,3,0.11177075511399281,1995,0,street,67,4,2,NA,No,NA
14239.5,March-1992,10339.1,duplex,residential,Center,irregular,4,25076,6,0.047162050090750474,1976,1985,street,58,4,9,NA,Yes,NA
5973.3,January-1992,1776.0,villa,residential,Border,rectangle,3,29891,4,0.9179095092407155,1981,1989,street,55,4,7,NA,Yes, No
13100.1,October-1978,8347.9,open land,commercial,Border,irregular,1,36087,2,0.6514270160810286,1965,0,street,84,1,5,C,NA,NA
12189.9,September-1977,5444.6,duplex,residential,Center,irregular,4,23262,3,0.10154358457373569,1958,1966,street,89,4,4,NA,Yes,NA
14369.2,December-1995,8501.7,duplex,commercial,Center,trapezoid,3,2525,7,0.4912044173461243,1991,0,street,96,2,9,NA,Yes,NA
12718.1,July-2005,2010.8,flat,residential,Center,rectangle,4,13002,7,0.9550710185808211,1986,1996,street,62,4,1,NA,Yes,NA
10980.5,July-1971,3687.5,duplex,commercial,Outskirts,irregular,5,72635,2,0.8588238799183444,1953,1962,highway,73,5,2,NA,No,NA
12160.5,June-1989,7507.8,duplex,residential,Outskirts,irregular,3,79452,3,0.38010610331351447,1978,1987,highway,88,5,1,NA,No,NA
12288.5,September-2003,6025.5,flat,residential,Border,irregular,1,38596,5,0.9623680862040873,1990,2001,highway,69,5,1,NA,Yes,NA
7859.7,August-1975,7446.5,villa,residential,Center,trapezoid,3,10005,4,0.8236486455301613,1972,0,alley,29,5,8,NA,Yes,Yes
7268.5,February-2005,4910.5,villa,residential,Center,rectangle,1,12153,2,0.31332501027534465,1992,2000,street,26,1,2,NA,Yes,Yes
7079.9,October-1988,5166.4,villa,residential,Center,rectangle,3,14169,6,0.5366478922329132,1988,0,alley,77,3,3,NA,Yes,Yes
14106.8,March-1999,8640.4,open land,residential,Outskirts,irregular,3,70782,5,0.07358678480939462,1992,0,highway,53,2,5,C,NA,NA
6841.2,August-1989,5687.2,villa,residential,Border,rectangle,5,35527,9,0.9060213826018365,1978,1988,highway,1,4,4,NA,Yes,Yes
12417.2,June-1974,4256.8,flat,residential,Border,rectangle,5,34006,8,0.2502061172742033,1967,0,street,1,5,3,NA,Yes,NA
7817.4,August-1975,11059.5,villa,residential,Center,trapezoid,4,12646,8,0.6245636772157179,1956,1964,street,10,2,8,NA,Yes,Yes
12917.7,July-1988,994.9,duplex,residential,Border,rectangle,4,35976,8,0.32738979282903913,1986,0,highway,35,3,9,NA,Yes,NA
14024.0,December-1997,9800.8,duplex,residential,Border,trapezoid,5,20633,1,0.9758069875729968,1991,0,highway,25,3,2,NA,No,NA
15915.5,May-1980,7120.5,open land,commercial,Center,trapezoid,3,22068,9,0.07070652172208869,1977,0,alley,24,3,6,F,NA,NA
14340.5,September-1990,10910.6,flat,residential,Center,trapezoid,4,3058,6,0.11305565833401887,1975,1984,alley,81,5,4,NA,Yes,NA
12410.1,March-1980,8340.3,duplex,residential,Border,irregular,3,36435,8,0.7882079147899821,1977,0,street,88,2,9,NA,No,NA
13188.4,August-1974,10256.1,flat,residential,Outskirts,rectangle,3,63783,9,0.894406308632037,1965,0,highway,52,3,2,NA,Yes,NA
7898.5,June-1998,11510.7,villa,residential,Border,rectangle,3,20825,4,0.505049454464702,1996,0,highway,86,1,7,NA,Yes,Yes
21904.6,April-2002,10249.3,duplex,commercial,Outskirts,irregular,1,60347,6,0.49732014811472436,1989,1997,highway,17,5,10,NA,Yes,NA
13371.1,June-1979,9917.8,duplex,commercial,Border,trapezoid,2,39112,3,0.4739528465824153,1960,1969,street,81,5,7,NA,No,NA
6830.8,November-1998,5853.6,villa,residential,Outskirts,rectangle,3,54148,7,0.7046029278664087,1994,0,highway,47,3,5,NA,Yes, No
12751.6,June-1993,5285.8,duplex,residential,Outskirts,irregular,2,72558,6,0.7919529829768922,1975,1985,highway,25,5,3,NA,Yes,NA
13754.5,July-1988,7349.4,duplex,residential,Outskirts,rectangle,5,56559,5,0.8769412606055281,1981,0,highway,82,2,7,NA,Yes,NA
13199.2,July-1980,9479.0,flat,commercial,Border,trapezoid,4,22021,1,0.11890471418639104,1961,1971,street,43,4,4,NA,Yes,NA
11470.0,June-1994,4800.1,duplex,commercial,Outskirts,irregular,5,57482,6,0.10765080992954901,1978,1989,highway,82,1,3,NA,No,NA
16000.9,October-1988,10593.4,open land,commercial,Center,rectangle,1,17673,7,0.27951789669592497,1979,0,alley,49,3,7,C,NA,NA
13368.8,June-1998,5232.2,flat,commercial,Outskirts,trapezoid,1,57699,10,0.2304994244299461,1983,1994,highway,15,2,9,NA,Yes,NA
13059.9,August-1982,8316.6,duplex,commercial,Border,irregular,2,39979,3,0.23375988786741653,1976,0,highway,35,3,10,NA,No,NA
13647.3,October-2008,4321.7,flat,commercial,Center,rectangle,1,22555,7,0.3129606765669325,2001,0,alley,46,5,2,NA,No,NA
13146.4,September-2006,2470.9,open land,industrial,Outskirts,irregular,5,57316,3,0.23461601687234457,2004,0,highway,42,1,8,C,NA,NA
6425.6,May-1974,3194.7,villa,residential,Center,rectangle,2,8129,6,0.37767828028389117,1957,1965,alley,4,5,3,NA,Yes, No
6867.2,July-1999,2933.5,villa,residential,Center,trapezoid,2,8882,3,0.9965629239303484,1992,0,alley,73,2,3,NA,Yes,Yes
22552.4,April-1988,9372.5,open land,industrial,Border,trapezoid,5,36182,7,0.07765246240599732,1970,0,highway,54,2,9,F,NA,NA
22615.1,April-1998,6819.4,open land,industrial,Border,rectangle,2,23858,4,0.8261551734532341,1986,0,highway,38,3,6,F,NA,NA
5998.3,December-1995,2334.0,villa,residential,Border,trapezoid,4,20041,2,0.9719020928791959,1985,1996,highway,66,1,7,NA,Yes,Yes
13278.5,January-2001,11417.8,flat,residential,Border,irregular,1,29359,1,0.005705584007536957,1995,0,street,9,4,1,NA,No,NA
14975.6,December-2007,4997.0,open land,commercial,Outskirts,rectangle,3,51190,6,0.5983251349286727,1989,0,highway,80,2,5,F,NA,NA
15117.1,October-1980,11782.0,open land,commercial,Border,rectangle,4,24266,7,0.7502917604680263,1965,0,highway,58,4,9,C,NA,NA
14382.2,July-1986,8918.2,open land,residential,Border,irregular,2,40320,9,0.9248091562936295,1968,0,street,74,1,7,F,NA,NA
15121.4,March-1977,1986.0,open land,residential,Center,trapezoid,1,12219,6,0.5441591352977249,1964,0,alley,30,5,10,F,NA,NA
14196.5,October-1999,4995.2,flat,residential,Center,rectangle,1,18571,1,0.03799913644390451,1998,0,alley,36,3,8,NA,No,NA
15023.3,July-1988,5079.4,open land,commercial,Border,trapezoid,3,34017,5,0.42005215613005964,1972,0,street,19,5,7,F,NA,NA
14248.6,October-1986,7497.0,duplex,commercial,Border,rectangle,5,36206,8,0.8036312801782562,1977,0,highway,15,2,9,NA,Yes,NA
8634.8,May-2006,7399.1,villa,residential,Center,rectangle,2,16340,7,0.6343954632719339,1993,2002,alley,9,1,8,NA,Yes, No
14036.8,November-2003,10833.1,duplex,residential,Border,irregular,3,25780,8,0.3115128467433639,2000,0,highway,4,1,3,NA,Yes,NA
15093.7,April-1988,9245.5,villa,residential,Border,trapezoid,5,38847,2,0.9599776349038844,1970,1979,street,8,3,8,NA,Yes,Yes
12777.2,September-1984,5998.0,flat,residential,Outskirts,trapezoid,1,78676,6,0.5839146648304502,1975,0,highway,67,3,10,NA,No,NA
13655.2,December-1994,2311.6,open land,commercial,Outskirts,rectangle,1,50809,4,0.5454332979936946,1991,0,highway,20,4,2,C,NA,NA
7033.4,May-1978,5751.8,villa,residential,Center,rectangle,3,20941,8,0.7419707172790576,1978,0,street,60,2,9,NA,Yes,Yes
14133.9,May-2007,8379.2,flat,commercial,Center,rectangle,5,19556,2,0.5214527376118585,1992,2001,street,48,1,5,NA,No,NA
12872.5,November-2007,2321.8,flat,commercial,Outskirts,trapezoid,3,66685,1,0.4619286192513933,1996,2007,highway,91,2,8,NA,Yes,NA
12618.6,January-1974,7919.0,duplex,residential,Center,trapezoid,1,14828,6,0.712536335310988,1955,1963,street,77,3,1,NA,No,NA
14635.7,April-2004,2240.8,villa,residential,Center,rectangle,2,22260,4,0.5784064855005627,1991,2000,alley,87,3,10,NA,Yes, No
13225.3,July-1985,8995.6,flat,commercial,Outskirts,trapezoid,5,65071,1,0.32729346490621836,1979,0,highway,88,2,4,NA,Yes,NA
14347.6,April-1984,6780.8,villa,residential,Border,rectangle,1,24823,1,0.281989974155213,1974,1982,highway,46,3,9,NA,Yes,Yes
13660.3,June-1973,3023.4,open land,commercial,Outskirts,trapezoid,1,73802,2,0.9935049632625476,1960,0,highway,46,1,1,F,NA,NA
13878.9,July-1992,8316.0,open land,industrial,Border,trapezoid,3,38199,6,0.6881507024479261,1988,0,street,86,5,2,C,NA,NA
12878.7,June-1993,7478.2,flat,commercial,Outskirts,rectangle,3,74559,9,0.014040162287933922,1976,1984,highway,59,1,1,NA,Yes,NA
14344.9,May-2006,7656.5,duplex,residential,Border,trapezoid,4,37059,6,0.7647564937648164,1998,0,highway,9,5,1,NA,Yes,NA
12285.0,July-1973,1507.7,flat,residential,Outskirts,trapezoid,5,67673,7,0.2845347893576633,1973,0,highway,10,1,10,NA,Yes,NA
15477.4,February-1985,8689.2,open land,commercial,Center,rectangle,3,19487,7,0.7783598326165352,1979,0,alley,71,5,6,C,NA,NA
7124.4,January-2009,1379.8,villa,residential,Center,trapezoid,5,24880,2,0.08536174714513223,1990,2001,alley,32,4,3,NA,Yes,Yes
13378.6,August-1990,5624.5,open land,industrial,Border,trapezoid,1,32127,10,0.2283752411367943,1975,0,street,93,4,9,C,NA,NA
14913.2,November-1990,9455.4,open land,residential,Border,rectangle,1,25013,3,0.7118573787166782,1973,0,highway,58,4,7,C,NA,NA
7910.9,June-2008,11625.2,villa,residential,Border,irregular,2,39721,6,0.6688607281261205,1991,2001,highway,27,4,10,NA,Yes, No
12176.4,October-1985,2430.5,flat,commercial,Center,irregular,5,22641,3,0.9193303456403088,1976,0,alley,23,5,4,NA,No,NA
13872.1,March-1994,10001.8,duplex,residential,Center,irregular,3,6054,5,0.4697052800014967,1978,1988,alley,68,2,7,NA,No,NA
13978.5,October-2002,8646.7,duplex,residential,Border,trapezoid,4,39797,8,0.3184895429992064,2000,0,street,15,3,3,NA,No,NA
12163.1,November-1995,2007.5,duplex,residential,Border,trapezoid,1,22100,3,0.13870307938547133,1987,0,street,89,3,2,NA,Yes,NA
12587.7,September-1979,4501.4,duplex,commercial,Border,rectangle,4,29464,7,0.522047523484725,1970,0,street,70,2,10,NA,No,NA
12907.6,July-1971,1719.0,duplex,commercial,Center,rectangle,2,21347,2,0.09122084476295633,1964,0,street,39,3,7,NA,Yes,NA
13712.0,November-1978,5844.1,open land,residential,Center,irregular,1,2427,8,0.2180892053247795,1973,0,street,51,2,2,F,NA,NA
