Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
12143.0,July-2008,2534.0,flat,commercial,Outskirts,trapezoid,2,69991,8,0.10895595169181738,1991,2001,highway,92,3,2,NA,Yes,NA
13543.5,August-1992,7413.1,flat,commercial,Outskirts,rectangle,2,50924,8,0.1728993614258093,1992,0,highway,22,2,10,NA,No,NA
20828.7,April-2007,1060.5,duplex,commercial,Outskirts,trapezoid,2,66904,8,0.20269624512035278,2006,0,highway,12,2,8,NA,Yes,NA
8322.2,March-2009,10289.1,villa,residential,Center,irregular,4,22179,4,0.44096950193607076,2002,0,street,7,5,8,NA,Yes, No
13786.8,September-1981,10169.0,flat,residential,Center,trapezoid,4,11215,4,0.6313319392223198,1975,0,alley,81,3,5,NA,No,NA
5393.7,August-2009,2061.9,villa,residential,Outskirts,irregular,2,63255,2,0.5572069744585667,1992,2000,highway,63,4,2,NA,Yes,Yes
12046.4,February-1971,9645.1,flat,commercial,Border,trapezoid,5,29553,3,0.02284576897452395,1955,1965,street,84,2,3,NA,No,NA
13957.3,May-1988,10431.0,duplex,residential,Border,trapezoid,5,40040,6,0.4511673480158659,1982,0,street,43,2,1,NA,Yes,NA
6881.4,June-1983,2744.5,villa,residential,Center,rectangle,4,7094,1,0.11248160451307077,1967,1976,alley,35,4,6,NA,Yes,Yes
21955.0,April-1998,1125.3,open land,industrial,Center,trapezoid,5,16752,3,0.47174147319616455,1988,0,alley,70,4,4,F,NA,NA
14992.7,February-2009,8397.3,open land,industrial,Center,irregular,1,4889,7,0.17321957756925266,2003,0,street,95,1,7,F,NA,NA
7009.1,September-1984,9098.9,villa,residential,Center,rectangle,5,5675,7,0.09732347516355044,1977,0,street,40,1,2,NA,Yes, No
22029.6,April-1999,9815.0,duplex,residential,Center,rectangle,3,10365,5,0.516538131811143,1989,2000,street,28,5,4,NA,No,NA
5927.1,October-2009,4014.3,villa,residential,Border,irregular,4,28892,1,0.6417732147434674,2007,0,highway,25,3,1,NA,Yes, No
20105.4,April-1983,6272.3,duplex,commercial,Center,trapezoid,1,19122,7,0.3236982739600964,1980,0,street,88,5,2,NA,No,NA
14136.5,August-2000,7207.1,open land,residential,Outskirts,rectangle,4,77472,10,0.13104628612072067,1989,0,highway,84,5,1,C,NA,NA
11073.5,May-1995,3152.3,flat,residential,Border,irregular,3,38869,4,0.22399224142736218,1985,1994,street,51,4,1,NA,No,NA
12265.1,December-1990,5267.1,duplex,residential,Outskirts,irregular,3,78793,1,0.1529206415740486,1985,0,highway,24,1,2,NA,No,NA
6342.5,June-1977,3231.5,villa,residential,Center,trapezoid,4,17294,3,0.1538391969666515,1966,1974,alley,57,5,3,NA,Yes,Yes
14248.0,May-1997,10742.9,flat,residential,Border,trapezoid,4,32686,10,0.2140126897228234,1990,0,highway,9,3,5,NA,Yes,NA
7413.0,November-1977,7063.7,villa,residential,Center,trapezoid,2,21923,6,0.3520163499290846,1960,1970,alley,0,2,6,NA,Yes, No
13935.2,June-1994,5758.6,open land,industrial,Outskirts,irregular,2,56704,4,0.5165804371313789,1988,0,highway,14,2,1,F,NA,NA
14167.4,March-1989,9598.1,duplex,residential,Border,rectangle,3,36497,5,0.9446751639946919,1982,0,highway,87,1,7,NA,Yes,NA
13774.0,July-1974,9399.2,open land,industrial,Outskirts,irregular,5,50460,7,0.1709305192551126,1974,0,highway,59,1,4,F,NA,NA
13028.5,March-1990,5453.5,flat,residential,Center,trapezoid,2,7825,4,0.4425802171768849,1973,1981,street,59,1,5,NA,Yes,NA
14128.9,September-2005,9145.7,duplex,commercial,Outskirts,rectangle,1,70221,6,0.6314829599307584,1995,2004,highway,80,4,5,NA,No,NA
13239.3,December-1981,2440.5,open land,industrial,Outskirts,irregular,3,72556,5,0.9265035562541315,1971,0,highway,85,4,10,F,NA,NA
6799.0,September-1989,8411.4,villa,residential,Outskirts,trapezoid,4,68776,8,0.5638905850980446,1980,0,highway,37,5,2,NA,Yes, No
14236.2,May-1999,3853.9,open land,industrial,Center,trapezoid,4,7082,5,0.4785812988770164,1992,0,street,55,2,9,C,NA,NA
8530.0,September-1996,10680.0,villa,residential,Center,rectangle,2,18315,9,0.5873789147377375,1991,0,alley,36,5,1,NA,Yes,Yes
13707.9,December-1998,10444.9,flat,residential,Center,irregular,1,11897,10,0.7993195744941769,1994,0,street,75,3,7,NA,Yes,NA
6100.3,October-1981,9645.4,villa,residential,Border,irregular,2,28887,6,0.1370515675808398,1967,1977,highway,2,3,3,NA,Yes, No
6213.8,July-1978,4303.7,villa,residential,Border,trapezoid,4,26177,2,0.6818981869113152,1968,1979,street,8,3,7,NA,Yes, No
14341.4,June-1990,9319.9,duplex,residential,Border,trapezoid,2,27142,5,0.8392562515595982,1986,0,highway,23,4,10,NA,No,NA
13751.1,November-2002,3426.6,open land,commercial,Border,trapezoid,5,40071,5,0.5989077727798754,1988,0,highway,23,1,2,C,NA,NA
13295.5,January-1993,823.5,duplex,residential,Center,trapezoid,3,3048,3,0.6305107522685491,1978,1988,alley,72,1,8,NA,Yes,NA
13212.0,September-1979,4822.5,open land,commercial,Outskirts,rectangle,2,53302,10,0.22988223589312873,1965,0,highway,51,1,5,C,NA,NA
13849.8,October-1976,10281.7,flat,residential,Border,rectangle,2,33317,9,0.21510571849124638,1960,1968,highway,3,3,8,NA,Yes,NA
14988.7,July-1993,11023.6,duplex,residential,Center,rectangle,1,13038,9,0.9022579855032985,1977,1985,street,22,2,9,NA,No,NA
5807.3,September-1975,9581.3,villa,residential,Border,irregular,4,40120,8,0.4298418772074425,1957,1965,highway,18,4,1,NA,Yes,Yes
14846.1,November-1993,8194.3,open land,residential,Border,irregular,3,29334,3,0.8677946254378355,1975,0,highway,69,3,9,F,NA,NA
14351.8,April-1994,4656.8,villa,residential,Border,trapezoid,5,28232,1,0.5845409495172214,1985,0,street,24,5,10,NA,Yes, No
11325.0,September-1994,2693.2,flat,commercial,Border,irregular,5,34406,9,0.348038659767681,1979,1989,street,28,4,1,NA,Yes,NA
13032.5,November-2006,1710.6,open land,residential,Border,trapezoid,4,34051,8,0.738578882648227,1996,0,highway,89,5,1,C,NA,NA
20130.5,April-1971,2445.2,open land,commercial,Center,irregular,4,11881,10,0.5599549491963837,1970,0,alley,10,1,3,C,NA,NA
12814.4,June-1980,9911.7,flat,residential,Border,irregular,3,39361,3,0.20458963228562888,1971,0,highway,50,5,5,NA,Yes,NA
11943.6,December-1979,5972.5,duplex,residential,Outskirts,irregular,5,76793,6,0.8529326911883509,1967,1978,highway,87,1,3,NA,Yes,NA
18945.3,April-1999,4547.8,flat,residential,Border,irregular,4,33013,9,0.45598732435290346,1999,0,street,88,5,1,NA,Yes,NA
12713.7,November-1979,4028.0,flat,commercial,Center,trapezoid,3,4933,1,0.0054448987524697845,1965,1973,street,72,2,9,NA,Yes,NA
15096.8,August-1985,9638.5,open land,industrial,Border,rectangle,2,37310,6,0.9837106818711308,1983,0,street,15,1,9,C,NA,NA
15124.1,November-2005,4395.3,open land,residential,Border,trapezoid,5,40020,9,0.32012774007422384,1986,0,street,52,5,8,F,NA,NA
14802.7,July-1989,9660.5,flat,commercial,Center,rectangle,3,24293,1,0.045240981727720064,1980,0,street,23,4,7,NA,Yes,NA
7276.1,May-1995,11061.4,villa,residential,Outskirts,trapezoid,5,60365,3,0.6562424411620178,1979,1990,highway,53,1,2,NA,Yes, No
14714.4,May-1994,11988.7,duplex,commercial,Outskirts,trapezoid,2,66450,2,0.02858385894309201,1982,1990,highway,91,4,7,NA,Yes,NA
13102.5,September-1977,4472.6,duplex,commercial,Center,trapezoid,3,10557,7,0.6461716496451548,1965,1973,street,24,3,9,NA,No,NA
5816.2,May-1996,8799.4,villa,residential,Border,irregular,4,28973,7,0.43119554864918896,1977,1985,highway,69,2,3,NA,Yes, No
14153.8,September-2000,10248.2,flat,commercial,Outskirts,trapezoid,3,73760,7,0.8089527386108611,1999,0,highway,56,3,3,NA,Yes,NA
6607.9,November-1996,4398.4,villa,residential,Outskirts,rectangle,4,64535,6,0.8967711371499686,1992,0,highway,79,3,6,NA,Yes,Yes
12308.5,November-1984,3926.9,duplex,residential,Border,trapezoid,3,32452,1,0.2663685440697904,1980,0,highway,53,5,2,NA,No,NA
12601.8,June-1999,3235.1,duplex,commercial,Center,irregular,3,11453,1,0.9009809342730036,1986,1997,alley,64,5,1,NA,No,NA
14642.9,March-2002,10664.2,duplex,commercial,Center,trapezoid,4,6170,7,0.30043090434076136,1986,1995,street,97,5,5,NA,Yes,NA
21200.2,April-2008,8525.6,flat,commercial,Center,irregular,4,12078,4,0.09542297456462456,2000,0,alley,57,4,2,NA,Yes,NA
14497.7,February-1977,6196.2,open land,commercial,Center,irregular,3,10426,1,0.6808655347133377,1973,0,alley,7,4,7,C,NA,NA
15197.8,February-2002,11398.1,flat,commercial,Center,rectangle,4,13134,6,0.8332065458156043,1992,2000,alley,75,1,5,NA,Yes,NA
12330.0,June-1996,1750.5,duplex,residential,Outskirts,irregular,5,59791,6,0.2300703655177646,1985,1995,highway,44,3,9,NA,Yes,NA
15483.7,February-1987,10860.4,open land,commercial,Border,irregular,1,24400,5,0.872308709622046,1986,0,highway,46,1,10,F,NA,NA
13883.2,November-2001,11535.5,duplex,residential,Outskirts,irregular,1,54953,1,0.978204252167664,1985,1995,highway,55,1,2,NA,Yes,NA
7489.8,August-2007,9188.8,villa,residential,Center,irregular,3,19336,4,0.18619608625877715,1993,2001,street,38,5,6,NA,Yes, No
13940.7,December-1984,6155.2,open land,residential,Border,rectangle,4,37669,5,0.755529743163089,1977,0,street,46,5,2,C,NA,NA
6136.5,June-1985,3160.0,villa,residential,Border,rectangle,2,28274,6,0.8620725310474145,1984,0,street,53,1,9,NA,Yes, No
11881.6,March-1979,6828.1,flat,commercial,Outskirts,rectangle,4,57282,4,0.275012948611293,1969,1977,highway,99,1,3,NA,No,NA
6482.0,November-2009,9755.3,villa,residential,Border,irregular,3,33105,7,0.09752650306341948,1999,2009,highway,79,3,3,NA,Yes, No
6617.2,May-1999,7850.2,villa,residential,Border,irregular,2,38566,9,0.04511152658774553,1998,0,street,44,1,8,NA,Yes,Yes
12666.4,July-1976,8831.9,flat,residential,Center,irregular,2,18330,4,0.042646013823811724,1967,0,alley,81,1,2,NA,Yes,NA
11675.5,September-1978,2373.7,duplex,residential,Center,irregular,5,11181,9,0.14876839534863584,1974,0,alley,73,5,4,NA,No,NA
12368.9,December-1995,7082.1,flat,commercial,Center,irregular,5,24432,8,0.3500835664471552,1986,0,alley,90,1,2,NA,No,NA
13297.9,March-1977,3792.4,open land,industrial,Center,irregular,3,20183,8,0.5997373528668432,1964,0,alley,74,1,2,F,NA,NA
6461.5,February-1971,9548.9,villa,residential,Outskirts,trapezoid,3,72189,5,0.26409151624107907,1966,0,highway,85,3,4,NA,Yes,Yes
5836.3,November-1991,3952.2,villa,residential,Center,trapezoid,4,11123,8,0.5826330925707496,1976,1985,street,75,1,1,NA,Yes,Yes
14023.5,May-2001,5415.4,flat,commercial,Center,trapezoid,2,17956,1,0.4119796549356901,1993,0,alley,74,4,4,NA,Yes,NA
14830.0,June-2000,2037.5,open land,residential,Border,trapezoid,2,30538,10,0.8989120534963347,1998,0,street,25,1,9,F,NA,NA
13644.5,March-1986,8921.5,duplex,commercial,Outskirts,trapezoid,1,62992,9,0.44122895056935874,1975,1985,highway,7,3,5,NA,No,NA
11663.5,April-1970,1988.3,villa,residential,Outskirts,irregular,5,63928,3,0.45475325631592567,1951,1962,highway,41,3,4,NA,Yes,Yes
13584.0,January-1993,9453.5,flat,commercial,Outskirts,rectangle,5,51189,7,0.24634744055564006,1976,1984,highway,7,4,5,NA,No,NA
13549.7,March-1979,11289.7,duplex,commercial,Center,trapezoid,3,12563,7,0.753041069627852,1960,1968,street,90,5,3,NA,No,NA
14883.0,September-1986,3697.1,open land,residential,Outskirts,trapezoid,3,69716,2,0.4046060978022218,1986,0,highway,72,3,10,F,NA,NA
12949.1,September-1999,4534.1,flat,residential,Border,trapezoid,2,21946,7,0.441835533880762,1988,1998,street,16,2,10,NA,No,NA
14149.2,March-2001,8161.0,flat,commercial,Center,rectangle,2,6738,1,0.8470780795556957,1989,1999,street,48,4,1,NA,Yes,NA
13439.2,June-2008,8788.1,flat,commercial,Outskirts,rectangle,1,66984,6,0.8668901162064365,1994,2002,highway,66,4,1,NA,No,NA
20265.5,April-1995,10458.6,flat,residential,Center,irregular,3,20158,10,0.3942224923079348,1977,1985,street,95,4,8,NA,No,NA
12783.4,December-1996,2217.3,open land,industrial,Center,irregular,3,25475,10,0.913663654844141,1989,0,street,27,1,3,C,NA,NA
11886.5,September-1973,6769.1,duplex,residential,Border,rectangle,3,36900,8,0.3819634790445696,1961,1970,highway,94,2,1,NA,No,NA
19385.7,April-1992,1848.8,duplex,commercial,Border,rectangle,5,29769,8,0.27784131061036177,1991,0,highway,99,3,7,NA,No,NA
12919.9,July-1974,1235.7,duplex,commercial,Center,rectangle,1,6350,7,0.20595163206180478,1956,1967,alley,37,4,6,NA,Yes,NA
12928.3,December-1981,8554.1,duplex,commercial,Outskirts,irregular,2,58277,6,0.19475220813917293,1972,0,highway,22,5,8,NA,No,NA
14067.4,October-1976,9027.6,flat,commercial,Outskirts,trapezoid,2,78565,1,0.419605107252948,1974,0,highway,4,4,7,NA,Yes,NA
11291.1,August-1994,3465.1,flat,commercial,Border,irregular,3,23710,4,0.873473425945792,1980,1988,street,95,2,9,NA,No,NA
16560.7,May-2009,8394.7,open land,commercial,Center,rectangle,4,15628,2,0.5696385977458098,2004,0,alley,60,3,9,C,NA,NA
13587.6,September-1983,6283.6,duplex,residential,Center,irregular,1,23019,4,0.753949948006165,1972,1980,alley,44,5,10,NA,No,NA
13578.3,May-2007,10904.5,flat,commercial,Border,irregular,3,29172,5,0.9378330327289734,1991,1999,street,62,5,4,NA,Yes,NA
13166.7,August-1987,2874.4,open land,residential,Outskirts,irregular,5,74880,9,0.960090226574899,1980,0,highway,16,3,8,C,NA,NA
13783.0,March-2002,2171.3,open land,commercial,Outskirts,rectangle,5,72399,10,0.21305066643211423,1989,0,highway,16,4,3,C,NA,NA
6422.6,October-1994,6449.3,villa,residential,Border,trapezoid,3,29933,8,0.7479716053734847,1990,0,highway,55,4,3,NA,Yes, No
13506.5,September-1975,11102.7,duplex,commercial,Border,trapezoid,4,23985,2,0.8017887829798962,1958,1966,street,71,3,2,NA,Yes,NA
13522.0,January-2006,4435.9,flat,residential,Center,rectangle,2,16169,9,0.5377061696874738,1995,2005,alley,94,4,2,NA,Yes,NA
13236.3,September-1981,3676.5,open land,commercial,Outskirts,trapezoid,4,54070,6,0.7528150632088038,1980,0,highway,24,1,2,C,NA,NA
12882.8,June-1973,3547.3,open land,industrial,Center,trapezoid,5,2925,7,0.6370309406527741,1958,0,alley,74,4,1,C,NA,NA
15738.4,December-1997,8954.9,open land,industrial,Center,irregular,5,2253,6,0.5397204474896108,1988,0,alley,11,3,5,F,NA,NA
13327.6,May-1976,7872.9,duplex,commercial,Center,rectangle,4,3227,10,0.665614625121215,1973,0,street,18,3,2,NA,No,NA
5978.7,November-1977,10836.4,villa,residential,Border,irregular,5,33518,2,0.6920526548739395,1973,0,street,71,1,1,NA,Yes,Yes
15227.2,February-2009,9233.5,open land,commercial,Border,trapezoid,2,25431,3,0.656340823051963,1991,0,highway,26,2,4,C,NA,NA
11635.7,July-1994,3827.9,flat,residential,Outskirts,irregular,1,76989,4,0.37050974713350293,1986,0,highway,70,4,6,NA,No,NA
21842.5,April-1993,5114.0,open land,residential,Center,irregular,1,20738,2,0.1374429622680392,1975,0,street,2,1,2,F,NA,NA
21185.6,April-1997,5558.7,flat,commercial,Center,trapezoid,2,22309,5,0.343227706790983,1984,1995,alley,64,1,6,NA,Yes,NA
13991.6,May-1996,7141.8,duplex,commercial,Center,trapezoid,5,16339,6,0.28877208883850136,1991,0,street,89,1,6,NA,Yes,NA
14994.6,June-2001,3854.8,open land,industrial,Center,rectangle,5,7698,1,0.5063697502269606,1998,0,street,39,2,1,F,NA,NA
13061.8,July-1989,6364.1,flat,residential,Outskirts,trapezoid,3,62334,3,0.35370070529678865,1981,0,highway,43,3,9,NA,No,NA
14188.9,January-1987,8092.4,open land,industrial,Border,rectangle,4,25825,8,0.5370459909199673,1977,0,highway,9,4,3,C,NA,NA
12148.2,December-1982,8773.6,flat,residential,Center,irregular,5,18176,9,0.7280921823167911,1972,1981,alley,98,2,1,NA,No,NA
12284.2,November-1989,2656.5,duplex,residential,Outskirts,irregular,3,78219,2,0.941319463899365,1982,0,highway,8,5,5,NA,No,NA
15355.1,March-1983,7801.6,open land,industrial,Center,trapezoid,4,23029,5,0.9065357648070207,1981,0,street,17,4,1,F,NA,NA
14159.0,March-1993,5978.2,duplex,residential,Border,trapezoid,2,33126,8,0.5165932416620137,1993,0,highway,2,4,8,NA,Yes,NA
5930.0,June-1983,4553.2,villa,residential,Center,trapezoid,3,14167,3,0.11052772317200976,1966,1975,street,86,2,5,NA,Yes, No
22065.0,April-2006,9678.1,duplex,commercial,Outskirts,irregular,1,80282,4,0.7815564583110474,1990,2000,highway,22,4,10,NA,Yes,NA
7018.5,June-1996,6132.4,villa,residential,Center,rectangle,2,4526,7,0.119065337085424,1991,0,alley,72,3,1,NA,Yes, No
14496.7,December-2003,5197.1,flat,residential,Center,rectangle,3,8276,2,0.8836181500824855,1998,0,alley,40,3,5,NA,Yes,NA
19144.8,April-1979,4226.2,open land,industrial,Outskirts,irregular,4,72573,10,0.4025511024561046,1975,0,highway,87,3,3,C,NA,NA
14091.1,August-1978,9729.7,open land,commercial,Outskirts,irregular,5,50791,4,0.07911113908114575,1978,0,highway,1,4,5,C,NA,NA
13534.6,May-1975,7774.6,duplex,commercial,Center,irregular,1,23595,5,0.0347275949850272,1956,1965,street,4,3,9,NA,Yes,NA
12881.2,September-1992,9224.3,flat,residential,Border,rectangle,4,37752,9,0.19581223194464514,1977,1985,highway,64,1,4,NA,No,NA
13415.5,June-1997,7142.5,flat,residential,Center,trapezoid,2,6172,8,0.047868514125412376,1987,1996,alley,89,1,7,NA,No,NA
14596.8,February-1990,2993.6,open land,industrial,Border,rectangle,2,28773,9,0.4796687102833789,1975,0,street,0,5,8,F,NA,NA
5935.8,January-1978,5879.1,villa,residential,Outskirts,rectangle,5,71704,6,0.9380254421970422,1965,1976,highway,49,3,1,NA,Yes, No
7015.7,November-2009,4147.5,villa,residential,Outskirts,rectangle,5,74425,5,0.7175751544980996,2009,0,highway,96,4,6,NA,Yes,Yes
22168.4,April-1988,9668.5,duplex,residential,Center,rectangle,4,19330,6,0.15449619431942785,1976,1986,alley,68,2,5,NA,Yes,NA
7344.9,February-1976,11094.7,villa,residential,Border,rectangle,2,30319,5,0.9811221272797525,1969,0,street,98,4,9,NA,Yes,Yes
13733.1,April-1985,11687.8,villa,residential,Border,irregular,2,38930,9,0.2495481794429888,1970,1979,highway,41,4,2,NA,Yes,Yes
12988.4,January-1972,7894.9,open land,residential,Outskirts,irregular,3,54426,1,0.5893461424681001,1970,0,highway,93,1,6,C,NA,NA
14157.1,September-1996,7903.5,open land,industrial,Border,rectangle,5,23221,1,0.7962379314978405,1982,0,highway,74,2,4,C,NA,NA
13101.2,August-1980,6962.0,duplex,commercial,Border,rectangle,5,21277,6,0.1005433598679697,1976,0,street,44,3,2,NA,Yes,NA
7615.5,January-1997,4684.1,villa,residential,Center,rectangle,1,13055,1,0.5962801688710837,1983,1991,street,8,4,6,NA,Yes,Yes
15091.3,August-1989,5717.0,open land,commercial,Border,trapezoid,4,32470,9,0.39618381632788824,1982,0,street,34,2,9,F,NA,NA
14480.8,June-1990,4327.8,open land,residential,Border,trapezoid,3,34546,9,0.4156430087343189,1976,0,street,51,2,7,F,NA,NA
6022.7,March-1977,4832.6,villa,residential,Outskirts,trapezoid,3,64693,5,0.9122154271619788,1968,0,highway,96,5,8,NA,Yes,Yes
7044.0,January-1985,9103.4,villa,residential,Border,rectangle,2,34970,7,0.8917663251717004,1966,1976,street,31,4,3,NA,Yes,Yes
6663.6,May-1977,9029.4,villa,residential,Border,rectangle,5,29670,7,0.17294740863965596,1958,1969,highway,15,4,2,NA,Yes,Yes
14506.5,July-2000,7101.3,open land,residential,Border,irregular,2,27057,9,0.5044319092821633,1992,0,street,8,3,1,F,NA,NA
7184.5,July-1999,6869.1,villa,residential,Outskirts,rectangle,3,62215,2,0.05991027718158415,1997,0,highway,96,3,9,NA,Yes, No
5948.4,December-1984,6425.2,villa,residential,Outskirts,irregular,1,77957,7,0.33557194942040647,1969,1979,highway,4,4,5,NA,Yes, No
21247.8,April-2007,2323.3,open land,industrial,Outskirts,irregular,3,79302,10,0.9450758521720485,1998,0,highway,10,2,4,F,NA,NA
13175.6,July-1984,9457.4,duplex,residential,Outskirts,irregular,4,70532,7,0.6148520085572583,1984,0,highway,96,3,7,NA,Yes,NA
14530.4,July-1991,5249.6,open land,industrial,Center,trapezoid,2,19697,6,0.4621767904268226,1978,0,alley,36,5,4,C,NA,NA
10724.5,February-1992,905.8,flat,commercial,Border,irregular,5,31900,7,0.1429126038090175,1976,1987,highway,65,3,8,NA,No,NA
8409.8,January-1992,9949.7,villa,residential,Center,rectangle,4,7654,6,0.5704902279433905,1986,0,alley,71,5,6,NA,Yes,Yes
21645.6,April-2006,2100.8,open land,residential,Center,rectangle,2,19305,3,0.30936544861361026,1991,0,street,82,3,8,C,NA,NA
13641.1,February-1993,6701.7,open land,industrial,Outskirts,irregular,3,69689,1,0.3946117138400901,1993,0,highway,15,5,2,C,NA,NA
11695.2,January-1973,1112.4,duplex,residential,Outskirts,trapezoid,4,59393,6,0.569333260809487,1964,0,highway,35,4,6,NA,No,NA
15530.4,April-2005,10508.8,villa,residential,Center,irregular,4,6762,8,0.2963348723533743,1992,2003,alley,0,5,6,NA,Yes, No
5886.0,December-1997,3816.2,villa,residential,Center,irregular,4,22767,7,0.03320967694017951,1991,0,street,24,3,3,NA,Yes, No
13836.7,February-2000,7697.7,duplex,residential,Center,rectangle,5,22961,6,0.48424765636897826,1989,2000,street,58,1,2,NA,No,NA
12808.4,October-1996,9810.0,flat,commercial,Border,irregular,4,26908,4,0.3624711376785382,1990,0,highway,27,3,4,NA,No,NA
14365.6,May-1983,8160.1,open land,commercial,Border,irregular,4,21880,4,0.6695252087534661,1981,0,highway,3,5,10,C,NA,NA
14292.0,April-2009,8323.2,villa,residential,Border,trapezoid,4,25555,3,0.8906371181326849,2005,0,highway,92,4,1,NA,Yes, No
14042.4,October-2009,7542.6,duplex,residential,Border,rectangle,3,23769,4,0.13175815498713872,2002,0,street,22,2,4,NA,No,NA
13410.3,April-1976,6014.6,villa,residential,Border,trapezoid,1,20922,3,0.5797517506406227,1968,0,street,11,2,2,NA,Yes,Yes
14006.3,March-1972,4651.2,open land,industrial,Outskirts,trapezoid,4,55820,4,0.7474337917923878,1964,0,highway,74,3,9,F,NA,NA
12749.6,July-1987,4521.9,duplex,commercial,Outskirts,rectangle,4,51243,6,0.2780459216085859,1970,1981,highway,48,4,7,NA,No,NA
14544.9,August-1978,11559.6,duplex,commercial,Outskirts,rectangle,2,72843,4,0.9689079779371599,1964,1974,highway,63,1,8,NA,Yes,NA
8178.1,February-1997,10106.1,villa,residential,Center,trapezoid,4,4701,4,0.32491602963287214,1991,0,street,39,3,6,NA,Yes,Yes
11765.6,September-1979,5628.1,duplex,residential,Border,irregular,2,24152,8,0.4549887930836878,1960,1971,street,6,4,4,NA,No,NA
13349.1,September-2005,8211.1,flat,residential,Border,trapezoid,1,33547,6,0.43670257730247286,2004,0,street,59,1,5,NA,No,NA
7607.3,March-1988,10261.6,villa,residential,Outskirts,trapezoid,1,78981,2,0.8175741141279833,1970,1978,highway,41,2,7,NA,Yes, No
13815.9,September-1978,6432.1,flat,residential,Center,rectangle,2,7066,8,0.9905734841540765,1977,0,alley,7,2,8,NA,No,NA
13467.3,September-1990,7779.6,flat,residential,Outskirts,rectangle,1,58389,9,0.6173914196906755,1977,1987,highway,11,4,8,NA,No,NA
12769.6,June-2006,2930.3,flat,residential,Center,irregular,1,20915,4,0.18483477017011096,2004,0,street,83,3,9,NA,Yes,NA
14792.8,December-1994,6102.6,open land,commercial,Center,irregular,5,25434,6,0.8064345703417429,1984,0,alley,24,2,8,C,NA,NA
7000.9,March-2008,7783.8,villa,residential,Border,trapezoid,2,38759,9,0.07590850940957272,1991,2002,street,91,1,7,NA,Yes,Yes
6742.4,January-1993,3652.5,villa,residential,Center,rectangle,2,6294,6,0.8469839361977954,1979,1988,street,9,3,4,NA,Yes, No
12386.7,November-2003,4008.7,duplex,residential,Outskirts,irregular,4,74247,10,0.01681647188860136,2000,0,highway,17,5,3,NA,No,NA
13191.1,December-2007,9574.6,flat,residential,Border,irregular,5,28611,10,0.33750586464392884,2006,0,highway,33,3,7,NA,No,NA
15003.7,August-2000,9380.9,open land,industrial,Outskirts,trapezoid,1,66976,4,0.026719161647220213,1999,0,highway,87,3,10,C,NA,NA
13582.0,January-1982,9207.6,duplex,commercial,Center,irregular,3,13035,10,0.7329258930783491,1970,1979,alley,25,2,1,NA,Yes,NA
14345.9,June-1983,11231.1,flat,commercial,Center,trapezoid,1,7195,4,0.6162433856286872,1981,0,alley,3,1,2,NA,No,NA
14275.0,September-2007,10464.7,duplex,residential,Border,irregular,3,30611,2,0.05997993604226903,1993,2004,street,19,3,5,NA,Yes,NA
13594.4,April-1989,5063.1,villa,residential,Border,trapezoid,2,31929,3,0.10639140504611466,1982,0,highway,4,1,1,NA,Yes,Yes
11373.6,May-1976,1382.9,duplex,commercial,Center,irregular,5,7674,1,0.6143910817645255,1972,0,street,73,1,7,NA,No,NA
11746.8,March-1975,1354.8,flat,residential,Center,trapezoid,1,21652,6,0.3927829786528716,1975,0,street,68,1,3,NA,Yes,NA
13386.3,February-1996,5003.8,duplex,residential,Outskirts,rectangle,3,57857,6,0.725792068512624,1989,0,highway,85,5,10,NA,No,NA
16005.9,November-1978,10533.3,open land,commercial,Outskirts,trapezoid,1,70849,4,0.7039938891760816,1976,0,highway,53,5,8,F,NA,NA
6429.8,January-1995,9337.5,villa,residential,Border,irregular,1,33236,2,0.960950923689206,1984,1993,highway,70,2,5,NA,Yes, No
13367.4,August-2004,4525.1,flat,commercial,Center,trapezoid,1,17929,7,0.7872592368194856,1996,0,street,46,1,3,NA,Yes,NA
14234.3,August-1981,11439.0,duplex,residential,Outskirts,trapezoid,4,68960,1,0.9153428799584834,1981,0,highway,81,3,3,NA,Yes,NA
8045.1,November-1996,11930.7,villa,residential,Outskirts,rectangle,3,64611,5,0.7402130229458637,1983,1992,highway,36,2,3,NA,Yes,Yes
20224.0,April-1974,8088.4,duplex,commercial,Outskirts,irregular,3,69375,3,0.8436357452876494,1967,0,highway,22,5,8,NA,No,NA
7752.8,February-1990,10151.9,villa,residential,Border,trapezoid,4,29733,7,0.999202500345285,1985,0,highway,49,5,10,NA,Yes, No
13500.4,May-2002,9843.7,flat,residential,Border,rectangle,5,25571,10,0.38027301178088224,1985,1994,highway,88,5,8,NA,No,NA
15028.4,March-1999,11330.0,open land,residential,Border,rectangle,3,21550,7,0.9654077029523236,1981,0,highway,87,1,6,C,NA,NA
15769.9,December-1991,10343.5,open land,residential,Outskirts,rectangle,1,80130,9,0.011565846780071887,1982,0,highway,61,5,3,F,NA,NA
13947.7,February-1977,7084.7,open land,industrial,Center,irregular,4,5437,10,0.9329887041668233,1971,0,alley,5,3,6,C,NA,NA
12042.1,June-2002,4584.1,flat,commercial,Center,irregular,4,8557,7,0.07878795273393313,1991,2002,street,77,2,7,NA,No,NA
